"sector","herd_size_cattle","herd_size_sheep","Herdsizegoats","animals_live_with_people","farm_fenced","wildlife_interaction","shared_water","breeding_methods","having_vet","buryingAbort","animalFeedAbort","throwingAbort","aborted_animal_fate","new_introduction","brucellosis_awareness","species","Breed","Age","Sex","ELISA_sample"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Young Adult ","Male","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Young Adult ","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",53,0,24,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",70,0,0,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Male","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Male","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",11,11,3,"No","Yes","Yes","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",34,0,0,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Exotic","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",19,0,43,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","No","No","Not applicable","No","Yes","goat","Local","Adult","Female","Negative"
